"Name","K","Kin","Kout","TypeI","TypeII"
"CHMP1B",15,13,2,0,1
"CHMP2A",8,6,2,0,1
"MAPK8IP2",32,20,12,0,1
"GNA15",5,3,2,0,1
"WWP1",29,25,4,0,1
"GADD45A",35,23,12,0,1
"ICAM3",6,4,2,0,1
"TYROBP",8,6,2,0,1
"GOLM1",19,17,2,0,1
"HGS",37,20,17,0,1
"CMA1",5,2,3,0,1
"CNKSR1",7,5,2,0,1
"CNKSR2",23,20,3,0,1
"CNOT7",15,12,3,0,1
"MET",57,38,19,0,1
"LIFR",44,40,4,0,1
"HN1L",12,11,1,0,1
"CNTN1",19,16,3,0,1
"PTPRB",33,29,4,0,1
"RTN4",23,13,10,0,1
"KCNA2",10,8,2,0,1
"COG4",3,2,1,0,1
"MAD1L1",9,7,2,0,1
"COL13A1",25,20,5,0,1
"PPL",20,18,2,0,1
"KDR",51,29,22,0,1
"IGFBP3",35,27,8,0,1
"COL2A1",20,12,8,0,1
"PXN",55,30,25,0,1
"XRN2",14,9,5,0,1
"MAPK14",60,48,12,0,1
"TRIM37",40,32,8,0,1
"COPS3",11,6,5,0,1
"COPS5",17,15,2,0,1
"GPS1",19,13,6,0,1
"CPE",32,27,5,0,1
"RPA1",19,6,13,0,1
"NUDT21",33,23,10,0,1
"GLI2",44,31,13,0,1
"NFIL3",18,17,1,0,1
"DACH1",30,24,6,0,1
"EBF1",167,31,136,0,1
"ETS1",202,60,142,0,1
"GATA1",220,7,213,0,1
"MAFG",18,14,4,0,1
"NCOA6",33,26,7,0,1
"NFIC",101,43,58,0,1
"PROX1",44,37,7,0,1
"SNIP1",38,33,5,0,1
"TUBB2A",31,29,2,0,1
"FRS2",82,75,7,0,1
"IRS2",37,30,7,0,1
"CRKL",62,42,20,0,1
"GAB2",13,8,5,0,1
"TGFB1I1",23,22,1,0,1
"PPP1R8",17,10,7,0,1
"CSF1",26,23,3,0,1
"INPP5D",19,9,10,0,1
"FES",12,8,4,0,1
"HNRNPK",38,28,10,0,1
"HDAC3",24,19,5,0,1
"ERCC8",8,6,2,0,1
"POLR2B",16,15,1,0,1
"SNRNP70",19,14,5,0,1
"CTGF",43,41,2,0,1
"NOV",15,10,5,0,1
"RUVBL1",11,10,1,0,1
"ZFYVE9",25,19,6,0,1
"FAM118B",13,12,1,0,1
"LGALS3",16,12,4,0,1
"NCF4",6,5,1,0,1
"FMR1",26,23,3,0,1
"FXR2",33,22,11,0,1
"TRIM23",30,24,6,0,1
"DAG1",26,19,7,0,1
"MCM7",49,38,11,0,1
"UPF1",16,11,5,0,1
"RPGR",5,4,1,0,1
"NIF3L1",29,23,6,0,1
"SNAPIN",15,10,5,0,1
"EIF3E",20,16,4,0,1
"NUP62",20,19,1,0,1
"DEK",31,29,2,0,1
"SRRM1",7,3,4,0,1
"MYO15A",2,1,1,0,1
"HSPD1",40,33,7,0,1
"PTCH1",19,18,1,0,1
"DIAPH2",26,25,1,0,1
"DLEU1",9,6,3,0,1
"PSMA1",18,9,9,0,1
