"Name","K","Kin","Kout","TypeI","TypeII"
"MAP3K3",64,61,3,0,1
"GABARAP",15,11,4,0,1
"SH3GL3",10,1,9,0,1
"PPP3CA",43,37,6,0,1
"GNAQ",64,54,10,0,1
"IARS",27,26,1,0,1
"MBD3",418,41,377,0,1
"GDI2",31,30,1,0,1
"NCAM1",26,22,4,0,1
"PDLIM7",18,15,3,0,1
"RET",30,18,12,0,1
"GGA1",39,35,4,0,1
"GGA2",48,41,7,0,1
"GHRL",3,1,2,0,1
"RGS19",19,13,6,0,1
"ZIC1",11,8,3,0,1
"NUDT18",25,20,5,0,1
"TRPC3",24,17,7,0,1
"RGS4",23,21,2,0,1
"PLCB1",31,27,4,0,1
"GOLGA2",35,28,7,0,1
"IGF2",66,60,6,0,1
"LRSAM1",15,10,5,0,1
"STUB1",15,4,11,0,1
"GPRIN2",14,12,2,0,1
"GRASP",8,5,3,0,1
"USP8",28,26,2,0,1
"GRK6",25,21,4,0,1
"TUBA1B",42,41,1,0,1
"SGK1",67,64,3,0,1
"KIF5B",70,68,2,0,1
"RAC1",73,61,12,0,1
"HAND2",80,34,46,0,1
"TCF3",408,28,380,0,1
"MMP2",64,45,19,0,1
"MMP7",10,2,8,0,1
"HCST",2,1,1,0,1
"HEXDC",5,3,2,0,1
"SMAD7",76,65,11,0,1
"PLAU",19,15,4,0,1
"HIPK2",49,45,4,0,1
"HMGXB4",43,42,1,0,1
"NR1H2",52,13,39,0,1
"HNRNPA1",75,70,5,0,1
"TNPO1",111,107,4,0,1
"MEIS1",56,48,8,0,1
"PBX1",226,52,174,0,1
"HOXC8",49,47,2,0,1
"SMAD6",26,24,2,0,1
"IRAK2",19,17,2,0,1
"HSPBP1",8,7,1,0,1
"NUAK1",51,46,5,0,1
"PSME3",55,50,5,0,1
"HSPB2",5,4,1,0,1
"S1PR1",77,74,3,0,1
"HTRA1",18,12,6,0,1
"IFNAR1",45,37,8,0,1
"IFNAR2",75,72,3,0,1
"IGBP1",15,13,2,0,1
"IGF1",126,124,2,0,1
"IGFBP5",79,75,4,0,1
"IL12B",7,6,1,0,1
"IL4R",16,7,9,0,1
"IL18",8,5,3,0,1
"IL1RAP",43,35,8,0,1
"NDN",22,17,5,0,1
"TICAM2",13,8,5,0,1
"NGFR",43,31,12,0,1
"IL21",2,1,1,0,1
"PTPN6",47,12,35,0,1
"IL5RA",18,13,5,0,1
"IRF3",35,17,18,0,1
"IRF4",98,40,58,0,1
"ITGB7",7,3,4,0,1
"ITGB5",29,17,12,0,1
"VTN",7,3,4,0,1
"PRKG1",52,42,10,0,1
"PPIA",38,35,3,0,1
"TJP1",60,51,9,0,1
"SKI",131,125,6,0,1
"KCNA2",10,8,2,0,1
"SNAP25",32,30,2,0,1
"KHSRP",104,100,4,0,1
"KLRD1",26,25,1,0,1
"LANCL1",23,22,1,0,1
"LEF1",43,22,21,0,1
"LEPR",29,18,11,0,1
"SHANK1",12,2,10,0,1
"RTN4",46,41,5,0,1
"LSM2",8,3,5,0,1
"LSM4",22,17,5,0,1
"LSM5",15,11,4,0,1
"LTB",12,10,2,0,1
"TRAF2",81,17,64,0,1
"MED12",16,14,2,0,1
"PDX1",13,2,11,0,1
"MAFG",39,36,3,0,1
"MAP1B",114,105,9,0,1
"MAP3K2",101,99,2,0,1
"MAP3K5",45,34,11,0,1
"PPP2R1A",31,28,3,0,1
"MAPK8IP3",37,29,8,0,1
"TTF2",59,50,9,0,1
"MAZ",466,83,383,0,1
"ZNF512B",73,66,7,0,1
"MBP",16,8,8,0,1
"MECP2",91,72,19,0,1
"MED9",13,10,3,0,1
"MEF2A",78,41,37,0,1
"MMP14",37,25,12,0,1
"MRPS9",7,6,1,0,1
"SELPLG",25,22,3,0,1
"MST1",2,1,1,0,1
"ZFHX3",101,100,1,0,1
"RAB11A",57,55,2,0,1
"NOTCH2",81,71,10,0,1
"NR1D2",37,35,2,0,1
"PSMD4",12,10,2,0,1
"RELB",22,10,12,0,1
"NTRK1",8,3,5,0,1
"VTA1",46,43,3,0,1
"NLGN3",10,8,2,0,1
"SFPQ",204,67,137,0,1
"STX4",42,36,6,0,1
"SQSTM1",44,43,1,0,1
"NUDT3",90,81,9,0,1
"NUP98",44,38,6,0,1
"OSMR",48,43,5,0,1
"PABPC1",69,63,6,0,1
"POLA1",14,11,3,0,1
"BACH2",117,89,28,0,1
"WT1",26,23,3,0,1
"YBX1",35,30,5,0,1
"PCYT2",15,14,1,0,1
"RAD50",27,24,3,0,1
"PDE4D",85,84,1,0,1
"PDGFRB",41,22,19,0,1
"PEA15",32,31,1,0,1
"PEX5",17,15,2,0,1
"SNUPN",7,4,3,0,1
"PFN2",55,52,3,0,1
"SCMH1",7,5,2,0,1
"RND1",2,1,1,0,1
"POLR3F",25,23,2,0,1
"PORCN",6,5,1,0,1
"WNT5B",10,9,1,0,1
"WBP11",29,25,4,0,1
"PPP1R9B",24,22,2,0,1
"PRKD3",52,51,1,0,1
"XPA",6,5,1,0,1
"PTGDS",7,4,3,0,1
"PTGFR",22,20,2,0,1
"PTPRD",75,72,3,0,1
"RAB3IL1",7,6,1,0,1
"RAB3A",8,5,3,0,1
"RABGGTB",18,17,1,0,1
"RAB9A",20,19,1,0,1
"SPG21",10,8,2,0,1
"RALY",26,25,1,0,1
"RFX1",37,31,6,0,1
"RFX2",11,9,2,0,1
"SYT1",39,36,3,0,1
"SCARB1",20,19,1,0,1
"SDCBP2",3,1,2,0,1
"SMAD5",92,83,9,0,1
"SKIL",90,66,24,0,1
"SOX5",59,57,2,0,1
"SMG5",16,15,1,0,1
"UPF1",22,18,4,0,1
"SNAP23",45,38,7,0,1
"SOX4",93,90,3,0,1
"SOX6",67,66,1,0,1
"ZBTB7A",375,135,240,0,1
"STAT3",403,69,334,0,1
"YEATS4",14,13,1,0,1
"TNFSF12",4,3,1,0,1
"TNFRSF14",16,10,6,0,1
"TNFRSF4",5,1,4,0,1
"WIZ",40,37,3,0,1
"ZBTB43",61,60,1,0,1
"ZNF417",49,47,2,0,1
"ZNF165",3,2,1,0,1
"ZNF250",22,20,2,0,1
"TCF7L2",272,62,210,0,1
"FOXF2",40,37,3,0,1
"hsa-miR-130a-5p",917,30,887,0,1
"hsa-miR-132-5p",278,28,250,0,1
"hsa-miR-141-5p",589,60,529,0,1
"hsa-miR-146a-5p",326,68,258,0,1
"hsa-miR-21-5p",646,96,550,0,1
"hsa-miR-22-5p",818,79,739,0,1
"hsa-miR-223-5p",262,35,227,0,1
"hsa-miR-29b-2-5p",79,58,21,0,1
"hsa-miR-3137",43,36,7,0,1
"hsa-miR-342-5p",407,51,356,0,1
"hsa-miR-34a-5p",935,31,904,0,1
"hsa-miR-3614-5p",129,76,53,0,1
